zaxis,yaxis,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Nd,Sm,Gd,Dy,Er,Yb,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U
Br,Ga,0.005763727,0,0,0,0,0,0.62783738,0,0,0,0.163351833,0,0.072512318,1.203648071,0,0,0,0,0,0,0,0,0.001342204,0,0,1.079735135,1.291608951, ,12.33569454,0.064977428,0,0,0,0,0,0,0,0,0,0,0,0,0,3.309173682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469046381,0,0,0
Br,Ge,1.395702259,0,0,0,0.265911259,0,5.635660367,0,0,0,0.33795784,2.431818104,0.617722211,8.383293926,0,0,1.43075811,0,0,0.121158416,0,0,2.811825408,0,0.033559186,3.298307025,0.151418466,12.33569454, ,0.637439779,0,0,0,0,0,0,0,0.077893821,0,0,0,0.840230585,0.41255971,0,0,0,0.004107762,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965663241,0,0,0,0,0,0,0,2.060665785,0,0,0
Br,As,-0.274688687,3.489816036,2.382589521,7.006594606,12.56230579,-1.870807411,-18.31852414,8.400366362,15.96977082,5.89601064,14.22935874,48.671884,19.93800663,2.34604734,-1.123379458,-7.996699563,4.348013432,0,6.97568883,3.180353859,2.862967737,0.627062825,0.631318459,14.13234939,3.143849855,15.43953042,9.492169797,0.064977428,0.637439779, ,1.729781902,0,0,2.819382111,2.222162887,0,4.232356532,0.53559026,1.011823334,1.665287356,2.261961373,4.44301865,0.725022549,0.059885801,0.927290179,7.429934222,2.733161021,0.458664083,0.01097322,4.052785925,0.008881944,1.829383778,0.078578562,0,0,0.609101727,0,0,0,1.273037081,1.054891566,0,0.346145803,0.048286747,0.077696503,0,0.793012902,29.00222397,10.22745916,0.259881301,0.777822372,0.165537294
Br,Se,19.79965494,0,0,0,0,0,52.10471693,0,5.543211817,4.054455013,7.052744886,0,0,1.263368981,0.409133727,1.937424693,8.440273116,0,0,0,0,0,3.729186581,1.74064161,2.655526494,20.14954253,0.135834104,0,0,1.729781902, ,0,0,0,0,0,0,0.010027759,0,0,9.650125091,5.379900485,0.549251348,0,0,0.006378786,1.63842171,0.292892131,0,1.161326455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.812468337,0.428252221,2.741501999,0.354030806,3.323000716,20.27950283,0,0.014028487
Br,Br,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br,Rb,0.090928863,1.038878883,0,0.409485749,0,0,0.027153829,0.248635749,0,0,0.690455957,0.374725594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br,Sr,0.397375289,0.433677638,0.477602121,0.025087961,2.728218084,0,5.31393362,4.052333948,15.09252926,1.705692079,1.061127012,3.713155879,1.63022564,5.641476099,0.072072521,0.392240297,2.375296649,0,9.35486393,0.065578507,1.25409722,0.72421971,0.050793216,0,0,3.732511976,0.76084562,0,0,2.819382111,0,0,0, ,0.631703719,13.39590214,3.080776026,0,0,0,0,0,0,0,0,0,0,0,0,7.443656939,12.73900839,13.42891962,0,0,0,0,0,0,0,0,0.153283681,0,0,0,0,0,0,0,3.014314055,0,0.287780205,0.779735688
Br,Y,0.049740212,0.028104709,2.084161054,2.02299616,9.649322957,0,5.426500608,16.92288066,1.336003118,2.889463813,1.74395128,2.92065179,0.201295633,5.219902558,1.369396314,0.788185747,4.049697087,0,16.11566221,0.036603731,1.394108393,0.32855029,0.011349059,0,0,3.480691087,0.400578107,0,0,2.222162887,0,0,0,0.631703719, ,0.395024509,15.94577344,0,0,0,0,0,0,0,0,0,0,0,0,0.095331104,0.076997497,0.169382852,0,0,0,2.633703168,2.633703168,0.549959688,0,22.33389098,0.184680155,0,0,0,0,0,0,0,1.342616293,0,6.538986091,6.63541064
Br,Zr,0.198855987,0.54839986,0.020960002,0.695057478,0.043510523,0,6.715402656,1.374586875,31.08365833,1.360628103,4.181369545,27.59685283,0.616076808,7.403386844,3.594106984,1.190571941,12.28046738,1.081680736,11.06058946,0,0.048642404,3.352758692,0.966034489,0,0,0,0,0,0,0,0,0,0,13.39590214,0.395024509, ,18.92610502,0,0,0,0,0,0,0,0,0.870800277,0,0,0.811206905,0.050321245,0.118901367,2.892868492,0,0,0,0,0,0,0,0.156894263,0.883979284,0,0,0,0,0,0,0,0,0,0,1.35668519
Br,Nb,0.886615856,0,0,0.759474863,1.702050786,0,7.186713826,8.065611189,18.66154444,2.213359131,6.274342869,6.620484445,2.498016132,7.647279804,0.079896333,5.296887182,4.92868002,0,107.0270207,0,0.383133319,6.167951782,0.503964205,0,0,0,0.206321766,0,0,4.232356532,0,0,0,3.080776026,15.94577344,18.92610502, ,0.184074156,0,0,0,0,0,0,0.366535962,1.233323207,0,0,0,6.002957273,0,8.50281117,0.400420483,0,0,0,0,0.451843683,0,45.01594044,2.531708201,0,0,0,0,0,0,0,2.269407961,1.423087781,7.600179089,1.415950826
Br,Mo,0.229725451,0,0,0,1.032571921,0.097917109,0.536899219,0,0.439863559,0.527711482,2.127110624,5.638451959,0.178808847,0.46577828,0.250538488,0.890061912,1.481106444,0,0,0.395988767,0,1.159876045,0.857542893,0,0.128656002,0.82830478,0,0,0.077893821,0.53559026,0.010027759,0,0,0,0,0,0.184074156, ,0.694307578,0,0,0,0,0,0.059893716,0.470305192,0.175252545,0,0,0,0,0.103523497,0,0,0,0,0,0,0,0,0.295373577,2.606328852,0.796520861,0.253318706,0,0,0.029858147,0,0.428309671,1.631687295,1.020241731,2.464657014
Br,Ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100031619,0,0,0,0,0,0,0,0,0.095816201,0,0.224072113,0,0,0,0,1.011823334,0,0,0,0,0,0,0,0.694307578, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0323217,48.76134951,0,0,0,0,0,0,0,0
Br,Rh,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52565622,0,0,0,0,0,0,0,0,0.125950818,0,1.026172634,0.203954536,0,0,0,1.665287356,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.383764576,0.793728424,0,0,0,0.013066961,0,0,0
Br,Pd,0,0,0,0,0,0,63.29324225,0,0,0,0,5.919762809,0,1.695007406,0,0,0,0,0,0,0,0,0,0,0.130361845,0.438153434,0.55566883,0,0,2.261961373,9.650125091,0,0,0,0,0,0,0,0,0, ,1.482350156,0,0,10.58198215,2.516013997,19.27047926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040506958,0,1.612465411,0,0.079463458,3.074883592,0,0
Br,Ag,48.51493169,0,0,0,0,0,159.2597693,3.39477705,0,0,0,0,0,-67.60730051,-1.050409857,3.75384464,13.23428474,0,0,1.781722929,0,2.825473571,4.212550102,0,1.085596361,8.442754835,0.446004595,0,0.840230585,4.44301865,5.379900485,0,0,0,0,0,0,0,0,0,1.482350156, ,0.257371457,0.859653293,1.183275012,51.79379185,11.93111364,-1.281093855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.750342,-16.26495932,7.724234151,24.98175242,18.83617224,0,0
Br,Cd,0.572274573,0,0,0,0.195702083,0,2.952072223,0.175368028,0,0,1.262870074,0,0.174187708,6.422976706,0.15294621,0.00986163,1.683258222,0,0,0,0,0,0.907215745,0,0,4.006126014,0.478455237,0,0.41255971,0.725022549,0.549251348,0,0,0,0,0,0,0,0,0,0,0.257371457, ,0.939610042,0.002582946,0.113138361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04879236,0.115628671,0,0
Br,In,2.495221037,0,0,0,0,0,9.167511539,0,0,0,0,0,0,3.52565622,0,0,0,0,0,0,0,0,0.130783825,0,0,0.692958167,1.50638115,3.309173682,0,0.059885801,0,0,0,0,0,0,0,0,0,0,0,0.859653293,0.939610042, ,5.118386382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.801482579,0,0,0,0.013066961,0.607164536,0,0
Br,Sn,9.494217683,0.02701827,0.072414217,0.105431871,0,0.111487177,20.56219469,1.616636188,3.94933756,1.759205591,2.243410636,3.141133131,0,5.096312122,0.759789893,1.627358878,1.452012589,0.134953052,0,0.415391943,0,0.260707431,0.413349951,0,0.387138048,4.083949953,2.116302609,0,0,0.927290179,0,0,0,0,0,0,0.366535962,0.059893716,0,0,10.58198215,1.183275012,0.002582946,5.118386382, ,0.781909758,0.138095028,0,0,0.799771103,0,0,0,0,0,0,0,0,0,1.65398922,0.10222149,0,0,0,3.930352035,0.250312491,0.027194058,0.066139726,0.179801317,0.124197106,0,0
Br,Sb,47.41957159,0,0.8459093,2.425665853,0,1.042267472,-81.87608383,4.904829875,8.916953998,5.461613961,10.76137756,19.96834261,0,49.67896318,-0.790848542,4.69663131,11.59811996,0,3.00480571,2.233237812,0.902285156,1.225429574,2.872001988,0.326822298,0.309833624,1.351194401,0.959642725,0,0,7.429934222,0.006378786,0,0,0,0,0.870800277,1.233323207,0.470305192,0,0,2.516013997,51.79379185,0.113138361,0,0.781909758, ,0.177176646,0,0,0,0,0,0,0,0,0,0,0,0,0.000604271,0.016074824,0,0,0.045997009,0.350077156,1.882585054,-2.851880438,22.79009247,41.34930627,1.036043152,0,0
Br,Te,14.29221729,0,0,0,2.418523232,0,26.45854368,0,0,3.092568001,9.285501425,15.55984822,5.165348658,0.801435006,0.008165048,3.484716019,8.303786581,0,2.337740055,1.674219599,0.472218669,2.236594337,2.816839584,0.194074483,0.022692021,6.264508835,0.492950636,0,0.004107762,2.733161021,1.63842171,0,0,0,0,0,0,0.175252545,0,0,19.27047926,11.93111364,0,0,0.138095028,0.177176646, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131356867,0,0,1.933086463,0.181751048,35.63318425,0.491471021,0.184667934,12.05020708,21.01550214,0,0.885266861
Br,I,1.000406141,0,0,0,0,0,-1.783843161,0,0.048722885,0.034797963,0,0,0,-0.163542374,-1.555107966,0.108248391,0.191520836,0,0,0,1.064189507,0,0,0,0,0.332631125,0,0,0,0.458664083,0.292892131,0,0,0,0,0,0,0,0,0,0,-1.281093855,0,0,0,0,0,-171.5788348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.244734376,0,0.053798019,0.107923334,0,0
Br,Cs,0.010045067,2.563975659,4.823407243,1.646555606,0,0,0.353048078,4.162336896,0.373760998,0,0.290687904,2.701994457,0.301907377,0.530199007,0,0.157559988,0.034212419,0,0.014103035,0.020255587,0,0.240335905,0.538946612,0,0,0.399925858,0,0,0,0.01097322,0,0,0,0,0,0.811206905,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0.607955365,0.646553163,0,0,0,0,0,0,0.212005204,0,0,0,0,0,0,0.09278017,0,0.205408945,0,0,0.032960628
Br,Ba,0.442579475,0.685670141,0.01406158,0.071802683,1.702262049,0.912621927,10.18634405,13.97944559,4.845902444,0.389976871,0.213166364,21.94164818,1.243365805,10.02527397,0.224668357,2.256495157,0.024979828,0,41.6963086,2.332549206,0.220720414,0.621734604,0.191738628,0,1.567749662,6.096937412,2.892457566,0,0,4.052785925,1.161326455,0,0,7.443656939,0.095331104,0.050321245,6.002957273,0,0,0,0,0,0,0,0.799771103,0,0,0,0, ,0.059525287,3.18963659,0,0,0,0,0,0,0,0,0.127844602,0,0,0,0,0,0,0,4.952134371,0,0.139549676,0.137979287
Br,La,0.682711843,0,0,0.035606067,4.205305094,0,2.264579337,2.650219175,0.849032109,0.143657231,0.668800147,1.681049959,0.054909502,0,0,0.899991443,1.477592378,0,1.695440846,0.076118271,0.269993861,0.219470221,1.858807656,0,0,0.417170764,0.29523315,0,0,0.008881944,0,0,0,12.73900839,0.076997497,0.118901367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059525287, ,37.25984461,1.942318713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.043207007,0,1.424181559,0.303488292
Br,Ce,0.226743156,0.195969857,0.557602864,0.221057861,14.29938795,0,6.038653484,11.99037734,5.777582562,0.819105737,0.264608985,7.116100271,0.022791013,7.460411073,1.754471673,1.494061264,7.026864769,0,18.27032912,0.703127928,0.047234604,0.12218321,0.132959741,0,0,3.800517589,1.692899536,0,0,1.829383778,0,0,0,13.42891962,0.169382852,2.892868492,8.50281117,0.103523497,0,0,0,0,0,0,0,0,0,0,0.607955365,3.18963659,37.25984461, ,0.41638725,0,0,0,0,0,0,1.43836526,0.098938562,0,0,0,0,0,0,0,3.401271869,0,5.421348043,0.034547046
Br,Nd,0.553242304,0,0,0,7.104870905,0,1.523475612,1.166704609,0.67852079,0,0.056069056,0.422140931,0.403838501,1.273512395,0,0,0.205253885,0,0.231021573,0.059865068,0,0.08292189,0.489282927,0,0,0.108747907,0,0,0,0.078578562,0,0,0,0,0,0,0.400420483,0,0,0,0,0,0,0,0,0,0,0,0.646553163,0,1.942318713,0.41638725, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070387154,0,0,0.047291179
Br,Sm,0.072996056,0,0,0,0,0,0.299027925,0,0,0,0.059124833,0,2.230721203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br,Gd,0.416258567,0,0,0,0.913682553,0,0.197041818,0,0,0,0,0.191801196,0,0,0,0,0.25375605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.9264574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359016598
Br,Dy,0,0,0,0,0,0,0.197041818,0,0,0,0,0,0,0,0,0,0.25375605,0,0,0,0,0,0,0,0,0,0,0,0,0.609101727,0,0,0,0,2.633703168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.9264574,0,0,0,0,7.315600533,0,0,0,0,0,0,0,0,0,0,0
Br,Er,0.416258567,0,0,0,0.913682553,0,0.197041818,0,0,0,0,0.191801196,0,0,0,0,0.25375605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.633703168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.9264574,56.82821015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br,Yb,0.120557152,0,0.584872061,0,0.060494111,0,0.201440821,0,0,0,0,0.523191735,0.239182753,0,0,0,0.092966569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549959688,0,0.451843683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.82821015, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br,Hf,0,0,0,0,0,0,0.197041818,0,0,0,0,0.191801196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.9264574,0,0,0,0,0,0,0,0,0,0,0,0,0
Br,Ta,8.086409432,0.041731588,0,0.189440879,0.589601215,0,2.421037229,0.040715303,0.339137794,1.850162728,1.245822591,4.782951999,1.660313178,0,0,0.234195659,0.062903026,0.297095696,6.736160177,0,0,0.132820334,0.053638275,0,0,0,0,0,0,1.273037081,0,0,0,0,22.33389098,0.156894263,45.01594044,0,0,0,0,0,0,0,1.65398922,0.000604271,0,0,0.212005204,0,0,1.43836526,0,0,0,0,0,0,0, ,0.000241446,0,0,0,0,0,0,0,0.639667676,0.040057624,1.08591754,1.26825315
Br,W,0.534876873,0,0,0,0.206652625,0,0.20257916,0,0.804589375,0.176958408,0.932543159,1.276681616,0,0.70899862,0.093458368,0.714876184,0.300525406,0,0.094847613,0.113577476,0,0.183056896,0.24846973,0,0,0.217347151,0.041119128,0,1.965663241,1.054891566,0,0,0,0.153283681,0.184680155,0.883979284,2.531708201,0.295373577,0,0,0,0,0,0,0.10222149,0.016074824,0.131356867,0,0,0.127844602,0,0.098938562,0,0,0,7.315600533,0,0,0,0.000241446, ,0,0,0,0,0,0,0,0.070573951,0.099311208,0,0.199176449
Br,Re,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201008641,0,0,0,0,0,0,0,0,0.045617624,0,0,0.200220531,0,0,0,0,0,0,0,0,0,0,0,2.606328852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
Br,Os,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004427046,0,0,0,0,0,0,0,0,0.001342204,0,0,0,0,0,0,0.346145803,0,0,0,0,0,0,0,0.796520861,125.0323217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,55.71875324,0,0,0,0,0,0,0,0
Br,Ir,0,0,0,0,0,0,0,0,0,0,0,0,0,1.472196011,0,0,0,0,0,0,0,0,0.467406936,0,0.720451936,0.344805101,0,0,0,0.048286747,0,0,0,0,0,0,0,0.253318706,48.76134951,1.383764576,0,0,0,0,0,0.045997009,1.933086463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.71875324, ,0.610747829,0,0,0,0.035063593,0.384221629,0,0
Br,Pt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337648471,0,0,0,0,0,0,0,0,0.053663778,0,0.939531457,2.171305532,0,0,0,0.077696503,2.812468337,0,0,0,0,0,0,0,0,0.793728424,1.040506958,0,0,5.801482579,3.930352035,0.350077156,0.181751048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610747829, ,0,0.27561525,0,0.201202122,2.133829004,0,0
Br,Au,0,0,0,0,0,0,27.78029111,0,0,0,0,0,0,0.163710104,0,0,0,0,0,0,0,0,1.613832882,0,0,1.111535361,0,0,0,0,0.428252221,0,0,0,0,0,0,0,0,0,0,19.750342,0,0,0.250312491,1.882585054,35.63318425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.293858538,1.127231988,3.665615333,0.500344955,0,0
Br,Hg,-18.80340891,0,0,0,-0.395073029,-0.112652519,-32.5132144,0,0,0,4.894982427,7.795258563,2.509945595,-8.639331538,-4.639545129,0,0,0,0,0.683221646,0.31263211,0,4.658945047,0,0.033063747,0.717930114,0.477450982,0,0,0.793012902,2.741501999,0,0,0,0,0,0,0.029858147,0,0,1.612465411,-16.26495932,0,0,0.027194058,-2.851880438,0.491471021,-7.244734376,0.09278017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27561525,0.293858538, ,6.740570535,0.073952526,0.211497689,0,0
Br,Tl,13.76875516,0,0,0,0,0,46.06343016,0,0,0,3.576204872,0,0,33.06388258,0.038418561,0.580611004,0,0,0,0.09855922,0,0,0.741503432,0,0.137378223,1.097191535,0.198695878,0,0,29.00222397,0.354030806,0,0,0,0,0,0,0,0,0,0,7.724234151,0,0,0.066139726,22.79009247,0.184667934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127231988,6.740570535, ,4.157259673,0.08070923,0,0
Br,Pb,19.56317434,0,2.628253925,5.232499141,1.414589068,1.731243449,40.16787776,3.749855023,23.96975228,14.84936861,17.42567151,27.44668518,5.830416502,43.04627084,19.25665734,8.070082865,26.22499954,0,5.725571291,0.04409619,1.549538538,2.894538596,4.145781219,1.118038007,2.372382586,13.17639039,0.036260735,0.469046381,2.060665785,10.22745916,3.323000716,0,0,3.014314055,1.342616293,0,2.269407961,0.428309671,0,0.013066961,0.079463458,24.98175242,1.04879236,0.013066961,0.179801317,41.34930627,12.05020708,0.053798019,0.205408945,4.952134371,1.043207007,3.401271869,0.070387154,0,0,0,0,0,0,0.639667676,0.070573951,0,0,0.035063593,0.201202122,3.665615333,0.073952526,4.157259673, ,45.67539113,0.601217228,0.23789816
Br,Bi,31.22472501,0,0,0,3.599088252,0.528601696,74.68110049,3.038347303,10.7537231,7.695232666,13.25930279,19.73216377,2.893048831,-29.30681486,0.856685577,5.38547518,15.16837962,0,0,0.412676334,0.409694727,6.362432293,4.678119132,0.145973656,0.099977729,9.355146787,2.728470355,0,0,0.259881301,20.27950283,0,0,0,0,0,1.423087781,1.631687295,0,0,3.074883592,18.83617224,0.115628671,0.607164536,0.124197106,1.036043152,21.01550214,0.107923334,0,0,0,0,0,0,0,0,0,0,0,0.040057624,0.099311208,0,0,0.384221629,2.133829004,0.500344955,0.211497689,0.08070923,45.67539113, ,0,0.959965092
Br,Th,0.833159673,0,0,0.209347746,0.052143302,0,1.970837503,0.236958018,0.399728124,0,0.528149296,0.779044839,1.174472677,0,0,0.043171702,5.859383084,0,4.50981246,0,0,0.301324459,0.126084587,0,0,0,0,0,0,0.777822372,0,0,0,0.287780205,6.538986091,0,7.600179089,1.020241731,0,0,0,0,0,0,0,0,0,0,0,0.139549676,1.424181559,5.421348043,0,0,0,0,0,0,0,1.08591754,0,0,0,0,0,0,0,0,0.601217228,0, ,1.462511705
Br,U,28.69543465,0,0,0,1.713850699,0.155281854,14.47983973,2.075678494,2.176067067,2.319353356,7.719611235,13.99877503,3.876273733,1.708436601,4.896566927,0.244546223,0.370037911,0,0.001701354,1.303368136,0.088460042,4.920899523,4.92207041,0.092587188,0.732593956,3.136099429,2.067527209,0,0,0.165537294,0.014028487,0,0,0.779735688,6.63541064,1.35668519,1.415950826,2.464657014,0,0,0,0,0,0,0,0,0.885266861,0,0.032960628,0.137979287,0.303488292,0.034547046,0.047291179,0,1.359016598,0,0,0,0,1.26825315,0.199176449,0,0,0,0,0,0,0,0.23789816,0.959965092,1.462511705, 
Rb,H, ,0.302311548,0.020044181,-4.14555148,8.08619673,10.81364741,307.9520666,7.553686474,8.03276555,11.88908481,47.59512804,14.36367295,26.24457497,27.30169761,0.077279957,4.06217884,25.80868719,0.91266118,0.501301097,3.029411859,2.444500166,8.930762514,2.531937657,0.042681343,4.409538489,5.547912197,5.52234125,0.006901703,1.388276819,0.271852323,19.73649645,1.273281301,0,0.406066854,0.055156244,0.205553166,0.899385965,0.234699138,0,0,0,48.88782605,0.567683572,2.488079442,9.457520809,47.50989253,14.23110389,1.433982279,0.012039629,0.454720766,0.676064553,0.219050987,0.557440563,0.072287115,0.416924662,0,0.416924662,0.119341705,0,8.059028695,0.52933777,0,0,0,0,0,19.80327301,13.73050507,19.43220271,31.31958002,0.838858618,28.78473969
Rb,Li,0.302311548, ,5.97638717,1.410239666,1.308418384,0,-4.259104383,-14.22545282,7.797515338,0.541355907,-6.910182051,-23.5711531,1.696340624,0,1.946808106,8.071221516,0.662398794,0,1.446911364,0.637932253,0,1.172172969,0.070544979,0,0,3.420762903,0.824522844,0,0,3.456130371,0,0,0,0.424863526,0.035006774,0.564542879,0,0,0,0,0,0,0,0,0.021479978,0,0,0,2.596380065,0.67168144,0,0.187617416,0,0,0,0,0,0,0,0.046707377,0,0,0,0,0,0,0,0,0,0,0,0
Rb,Be,0.020044181,5.97638717, ,0.977630216,2.262554734,0,6.636242106,0.333303756,0.826493077,0.121963593,1.368535427,11.63212696,4.756495502,6.231715168,1.662201187,0.137504508,6.849456727,1.10706507,0.523577544,1.095455589,0.065820209,0.29719521,0.632590687,0,0,0,0.116301533,0,0,2.381923075,0,0,0,0.476038278,2.0909941,0.02208966,0,0,0,0,0,0,0,0,0.073552014,0.84924734,0,0,4.833152972,0.01253969,0,0.560569855,0,0,0,0,0,0.585983751,0,0,0,0,0,0,0,0,0,0,2.621970706,0,0,0
Rb,B,-4.14555148,1.410239666,0.977630216, ,1.565569042,0.213007235,-12.40193245,1.589579387,1.240023004,17.09508454,2.984451663,5.663128633,6.344054206,13.04381911,2.898723658,0.965157793,9.618781211,0,1.201835648,1.750844499,0.054361205,0.600028183,2.502676047,0,1.890709322,8.013727966,3.434520162,0,0,6.971377809,0,0,0,0.030713868,2.049853044,0.68657067,0.7495098,0,0,0,0,0,0,0,0.100407253,2.420552367,0,0,1.659854189,0.080167776,0.032335101,0.229748662,0,0,0,0,0,0,0,0.185150494,0,0,0,0,0,0,0,0,5.190842612,0,0.21369943,0
Rb,C,8.08619673,1.308418384,2.262554734,1.565569042, ,1.186197518,10.23697721,0.686690408,2.773046224,0.288509154,2.917850216,11.15069747,4.581582146,8.135726167,0.008744094,3.16436001,4.054549415,0,5.063806479,4.146721654,0.18739951,3.689408543,12.20523159,0.144000294,0.43108347,2.326782004,1.128565818,0,0.266392364,12.57373167,0,0.014146292,0,2.72324121,9.636945554,0.044349081,1.704042903,1.033545817,0,0,0,0,0.196136743,0,0,0,2.420821169,0.1726151,0,1.697668835,4.200392863,14.28179692,7.098361546,0,0.913100505,0,0.913100505,0.060298573,0,0.590457957,0.207217556,0,0,0,0,0,0.377370921,0,1.418851341,3.602551385,0.052578256,1.708986066
Rb,N,10.81364741,0,0,0.213007235,1.186197518, ,0.485137118,0.744213819,0.625458552,0.6351141,0.465224708,5.230716653,0.00144033,4.017433458,4.1644417,0.077200427,5.037480238,0,1.597335301,0.53657642,0.132735249,2.793220878,0.458193779,0.119137194,0.345903899,0.52253711,0,0,0,1.88913707,0,1.983741035,0,0,0,0,0,0.105512903,0,0,0,0,0,0,0.121028403,1.024852343,0,0,0,0.93525632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595162119,0,1.779226387,0.510876848,0,0.173303876
Rb,O,307.9520666,-4.259104383,6.636242106,-12.40193245,10.23697721,0.485137118, ,-3.085044827,46.34655531,33.58025917,-52.14607985,-87.61700902,26.96219271,168.4165978,1.7686295,13.94528851,73.27038505,1.004386599,15.68393677,8.030743017,0.029090197,21.48698565,3.573355279,4.690379051,30.83788682,39.96452326,2.28631338,0.623422521,5.602114256,18.21939615,51.83720627,1.054967013,0,5.341765903,5.453369814,6.742597621,7.219400429,0.545155859,0,0,63.01981985,160.6047791,2.931849257,9.127003669,20.43941102,81.98354416,26.28231915,2.419869381,0.356935888,10.23645051,2.275269071,6.069596534,1.529627574,0.299830776,0.197544109,0.197544109,0.197544109,0.202960048,0.197544109,2.433785718,0.207635062,0,0,0,0,27.66108313,33.94714017,45.85385903,39.81360701,74.8349102,1.978719698,14.53904703
Rb,F,7.553686474,-14.22545282,0.333303756,1.589579387,0.686690408,0.744213819,-3.085044827, ,47.09982016,3.741151245,-11.07363086,-20.79718889,2.940401664,10.8951123,0.535470717,4.403147272,24.85529948,0,15.72934845,2.385703044,0.588707083,0.001955052,2.028486282,0,0,12.14936634,3.787036377,0,0,8.377345985,0,0.02720113,0,4.068645408,16.96998627,1.382204955,8.093493447,0,0,0,0,3.383835136,0.174277569,0,1.613023616,4.895168088,0,0,4.172425034,14.02692179,2.65892769,12.02774422,1.170615963,0,0,0,0,0,0,0.039240503,0,0,0,0,0,0,0,0,3.732940008,3.029719097,0.238712034,2.067315692
